start	duration	text
00:18:41.440	3.04	the deafness gauntlets or whatever the
00:18:42.960	3.68	[ __ ] they're called gloves of deafness
00:18:44.480	4.88	or whatever they're called um
00:18:46.640	4.48	expertise is a very very good um stat
00:18:49.360	4.00	that we want as a fury warrior it helps
00:18:51.120	3.36	us not get so many dodges we don't
00:18:53.360	2.24	really have to worry about parries
00:18:54.480	3.44	because we shouldn't be fighting bosses
00:18:55.600	4.32	from the f front unless it you have to
00:18:57.919	3.76	unless the boss like literally makes you
00:18:59.919	3.04	um but you should always be fighting
00:19:01.679	2.48	bosses from the back when you fight
00:19:02.960	3.60	bosses from the back they can still
00:19:04.160	4.72	dodge so having that expertise helps us
00:19:06.559	3.52	not get that dodge to happen
00:19:08.880	2.56	obviously when we don't get dodged we
00:19:10.080	2.72	generate rage we do more damage that's
00:19:11.440	3.68	what we want to do
00:19:12.799	4.64	delta 100 debts is going to be a very
00:19:15.120	5.20	very sought after what belt for
00:19:17.440	5.60	everybody for pretty much every single
00:19:20.320	4.32	melee physical using dps this is going
00:19:23.039	6.48	to be very hard for us to get this is
00:19:24.640	6.40	also a feral bear tank this item
00:19:29.520	3.36	this is going to be
00:19:31.039	3.28	a long time coming and it drops off lady
00:19:32.880	4.64	so it's at the end of the raid if your
00:19:34.320	5.12	guild does get to the end of the raid um
00:19:37.520	3.36	be warned that it might be a while for
00:19:39.440	3.20	you get this
00:19:40.880	3.68	with it being so many people's abyss
00:19:42.640	3.76	though it could
00:19:44.559	3.68	it could end up happening that your
00:19:46.400	3.36	guild just puts it up to chance and is
00:19:48.240	2.88	like okay well this is
00:19:49.760	4.08	rogue feral
00:19:51.120	4.24	like red everybody's biss you guys are
00:19:53.840	3.04	all like you guys all wanted it for the
00:19:55.360	4.00	loot council you guys need to just roll
00:19:56.880	4.64	it off and just pray to the gods pray to
00:19:59.360	4.40	the warrior gods that you get this and
00:20:01.520	3.92	that you know it drops for you your it
00:20:03.760	3.04	drops for your guild you able to roll on
00:20:05.440	3.12	it you get a high roll and get this pray
00:20:06.799	3.68	for you this is going to be a belt
00:20:08.559	3.36	that's going to take us a while
00:20:10.480	3.12	thankfully we still have girdle of the
00:20:11.919	3.12	endless pit that's still ranked higher
00:20:13.600	3.20	than most everything that we can
00:20:15.039	3.20	possibly get um going into phase two so
00:20:16.799	3.44	your girdle of this pit is still going
00:20:18.240	3.28	to be decent
00:20:20.240	2.88	i'm not going to really go into super
00:20:21.520	3.12	detail about every single other item on
00:20:23.120	2.72	here that you can go you guys can pause
00:20:24.640	2.48	and look at every single item in case
00:20:25.840	3.04	you like use any of these in case you
00:20:27.120	3.36	use a ground stitch or whatever but this
00:20:28.880	3.36	is pretty much the ratings get belt to
00:20:30.480	3.28	100 deaths as soon as you possibly can
00:20:32.240	4.72	bribe people do whatever you got to do
00:20:33.760	3.20	great belt it's going to be insane
00:20:37.120	2.72	next up we have leggings of murders and
00:20:38.880	2.00	tent
00:20:39.840	4.08	these are
00:20:40.880	6.08	very very strong leather 45 agility 37
00:20:43.919	4.80	crit a ton of crit 92 attack power so on
00:20:46.960	2.80	top of the 37 crate we also have 45
00:20:48.720	2.88	agility which is going to stack our
00:20:49.760	4.24	credit even higher um these are
00:20:51.600	3.92	absolutely crazy they drop off celtics
00:20:54.000	3.20	this is going to be a very tough item
00:20:55.520	2.88	for us to get like i said um at the
00:20:57.200	2.88	beginning of the video everything that's
00:20:58.400	2.88	leather anything like that like that is
00:21:00.080	2.72	probably going to be very hard for us to
00:21:01.280	3.52	get because there's when it comes to the
00:21:02.799	4.88	leather pieces they're usually the best
00:21:04.799	3.76	for dps melee like physical dps so
00:21:07.679	2.72	there's a chance that we're going to be
00:21:08.559	4.00	fighting over this for a while if that's
00:21:10.400	4.64	the case and you can't
00:21:12.559	4.48	destroyers is very very powerful
00:21:15.039	3.36	destroyers has
00:21:17.039	3.04	almost the same amount of crit as
00:21:18.400	3.04	leggings do plus it has a socket so you
00:21:20.080	3.36	have that going for you plus it's giving
00:21:21.440	4.80	you hit if you need to hit
00:21:23.440	4.56	now destroyers is a tier token so like i
00:21:26.240	4.88	said about tier tokens tokens might be
00:21:28.000	5.44	hard for us to try to go for um
00:21:31.120	3.36	but this is a very very good item if you
00:21:33.440	2.72	can get it
00:21:34.480	3.36	i think leggings still rates a little
00:21:36.159	3.28	bit higher because of the crit rating
00:21:37.840	3.44	but you could easily go with destroyer
00:21:39.440	3.76	for your hit your crit and your and it
00:21:41.280	3.36	gives you strength this might just be a
00:21:43.200	3.20	little bit harder for you to get
00:21:44.640	3.28	depending on your how your tier tokens
00:21:46.400	2.88	get handed out
00:21:47.919	3.76	now you could go for greaves of the
00:21:49.280	3.60	blood water as well um these are rated
00:21:51.679	3.44	pretty high i think for the three
00:21:52.880	5.44	sockets is why it's also got 49 strength
00:21:55.120	6.00	and 31 crit 49 strength 31 crit um so
00:21:58.320	5.44	they are pretty decent if you don't have
00:22:01.120	4.88	something there the biggest issue that i
00:22:03.760	4.88	see with these is that you lose some hit
00:22:06.000	5.20	um without a lot of like
00:22:08.640	4.48	give there um having three sockets does
00:22:11.200	3.84	help it quite a bit this is like the
00:22:13.120	4.56	only redeeming quality that has you can
00:22:15.039	4.80	stack up to a ton of crit um with the
00:22:17.679	4.00	three sockets on top of the 31 print
00:22:19.840	3.84	that it already has so these are also a
00:22:21.679	3.68	very good option like i said plate dps
00:22:23.679	2.96	things will be a little bit easier for
00:22:25.360	2.88	you to grab
00:22:26.640	3.44	and use for the time being if you need
00:22:28.240	4.64	it
00:22:30.080	3.84	next up we got war boots of obliteration
00:22:32.880	3.04	now this is probably going to be a
00:22:33.919	3.76	pretty quick pick up for us it's a plate
00:22:35.919	3.84	item that's got strength and crit on it
00:22:37.679	4.48	we're the only ones using it like i said
00:22:39.760	4.48	that's using plate dps gear uh besides
00:22:42.159	4.00	arms warrior and rep pallies
00:22:44.240	3.04	straps have tied walker and ssc this
00:22:46.159	2.40	will probably be a pretty quick pickup
00:22:47.280	2.48	so whenever you can get these that'll
00:22:48.559	3.60	that'd be awesome
00:22:49.760	3.52	um you could also go for
00:22:52.159	2.16	neither of these because these are [ __ ]
00:22:53.280	2.72	you don't use another because you're not
00:22:54.320	3.28	a beta um you're just going to keep your
00:22:56.000	2.80	iron strikers if you don't get these
00:22:57.600	2.88	iron shards are still great they still
00:22:58.799	4.40	got sockets still got great stats just
00:23:00.480	2.72	keep those for now
00:23:04.159	2.80	all right
00:23:05.120	3.44	band of the ranger general this is going
00:23:06.960	3.92	to be another item that's going to take
00:23:08.559	4.96	us ages to get um
00:23:10.880	4.96	you get this from i'm pretty sure
00:23:13.520	3.92	the item that kael'thas drops like the
00:23:15.840	2.48	like like the mag head and all that kind
00:23:17.440	3.68	of [ __ ]
00:23:18.320	4.72	um this is the item that kalthus
00:23:21.120	2.80	drops that you turn in that gives you
00:23:23.039	4.16	this
00:23:23.919	4.88	um there is a lot a lot a lot a lot a
00:23:27.200	3.60	lot of people that are going to be
00:23:28.799	4.48	trying to get that kaltus item because
00:23:30.799	6.48	almost every single ring in that is used
00:23:33.280	5.92	on every single class spec whatever um
00:23:37.280	3.60	depending on how your raid does it tanks
00:23:39.200	4.16	and healers will probably be priod first
00:23:40.880	4.00	and then dps will be proud after um just
00:23:43.360	3.44	depending on how
00:23:44.880	3.12	your guild is situated if you're in a
00:23:46.799	2.40	pug or if you're in a guild that just
00:23:48.000	2.48	doesn't give a [ __ ] good luck on the
00:23:49.200	3.12	roll everybody's going to be rolling on
00:23:50.480	4.08	it it's going to be hectic
00:23:52.320	3.68	good news is that this drops every
00:23:54.559	2.48	single time you do celtics you don't
00:23:56.000	2.88	have to wait for the drop you're not
00:23:57.039	3.04	like oh i hope it drops today it always
00:23:58.880	2.56	drops it's the same thing as the mag
00:24:00.080	3.28	head like i said
00:24:01.440	3.20	so you'll always have this drop you
00:24:03.360	3.52	won't ever have to worry about it it'll
00:24:04.640	5.68	be fine like you'll be good let me just
00:24:06.880	3.44	make sure a hundred percent
00:24:10.480	3.60	yeah so vernon spear that's what you're
00:24:11.919	3.83	looking for
00:24:14.080	2.76	so you turn that in and that's what you
00:24:15.750	4.01	[Music]
00:24:16.840	3.80	um that's not gonna show me the um it's
00:24:19.760	1.92	not gonna show me what you get but
00:24:20.640	3.60	that's what you turn in you get the
00:24:21.679	3.76	virgin spear
00:24:24.240	2.40	just make sure i wasn't crazy i was like
00:24:25.440	2.64	i'm pretty sure that's what that is all
00:24:26.640	3.12	right so yeah you're gonna want to go
00:24:28.080	3.20	for the vernon spear good luck with it i
00:24:29.760	3.12	hope you get your drops prayed to the
00:24:31.279	3.28	gods
00:24:32.880	2.56	otherwise ringing a thousand marks still
00:24:34.559	2.96	one of our best you're gonna keep
00:24:35.440	4.40	bringing up a thousand marks um
00:24:37.520	3.68	for this entire thing um obviously if
00:24:39.840	2.64	you get the kha'zik ring that's better
00:24:41.200	2.64	than ring of a thousand marks you'd be
00:24:42.480	3.12	using that instead
00:24:43.840	3.04	um
00:24:45.600	2.48	but banner the rager general is going to
00:24:46.880	2.88	be your best bet you could also get ring
00:24:48.080	2.96	of lethality from hydrus if you have
00:24:49.760	4.40	neither of those
00:24:51.039	4.72	um it's good good item for 24 ig 19 hit
00:24:54.159	2.96	50 attack bar good item i'm pretty sure
00:24:55.760	3.60	rogues use this and hunters might use
00:24:57.120	4.64	this so good luck with that
00:24:59.360	3.60	otherwise my my personal opinion your
00:25:01.760	2.32	shapeshifters is still going to be one
00:25:02.960	3.04	of your best until you get your
00:25:04.080	3.52	expertise items that you need
00:25:06.000	3.04	um shapeshifter still gives us that
00:25:07.600	3.60	expertise like i said expertise is still
00:25:09.039	3.52	insane uh you're going to want to try to
00:25:11.200	3.12	keep as much expertise as you possibly
00:25:12.559	3.68	can without sacrificing too many stats
00:25:14.320	3.20	so this might be used for a very very
00:25:16.240	3.28	long time until you start getting your
00:25:17.520	3.04	expertise items um just keep an eye on
00:25:19.520	3.68	that don't get rid of that you'll
00:25:20.559	2.64	definitely need it
00:25:23.360	3.12	all right we're gonna go on the trinkets
00:25:24.559	4.00	this is the big one everybody wants all
00:25:26.480	3.52	the trinkets fury words or they love
00:25:28.559	3.52	trinkets like
00:25:30.000	3.92	let's just say hopefully you have a dst
00:25:32.080	4.00	by then i don't because i'll never get
00:25:33.919	3.76	one but if a dst drops your dst is
00:25:36.080	3.12	obviously going to be missed throughout
00:25:37.679	3.92	probably this almost the entirety of
00:25:39.200	3.68	this expansion um just keep the dst on
00:25:41.600	2.56	don't ever take it off don't ever look
00:25:42.880	2.80	at it just keep it on there don't ever
00:25:44.159	2.80	switch it out you shouldn't be touching
00:25:45.679	2.80	it
00:25:46.960	4.48	otherwise we're going to be going for
00:25:48.480	4.56	tsunami talisman um this works as a
00:25:51.440	2.96	better hourglass
00:25:53.039	2.72	uh if you guys remember hourglass when
00:25:54.400	2.72	you had it or if you still have it
00:25:55.760	2.48	increases your crit chance and also on
00:25:57.120	3.52	chance on critical hit to increase your
00:25:58.240	4.00	attack bar by 310 seconds this is just
00:26:00.640	3.20	that but beefed up increase your
00:26:02.240	3.36	critical chance by 38 increase your hit
00:26:03.840	3.60	rating by 10 chance on critical hit to
00:26:05.600	3.68	increase your attack bar by 340. very
00:26:07.440	3.60	good item i don't think very many
00:26:09.279	4.24	classes go for this so you might have a
00:26:11.039	4.08	good chance on going for this um
00:26:13.520	2.80	it's not an on-use item so it's not
00:26:15.120	2.64	going to be like your bloodless brooch
00:26:16.320	4.32	so if you're if you're the type of
00:26:17.760	4.24	person that prefers the on-use item
00:26:20.640	3.60	you can still keep your bloodlust bruce
00:26:22.000	3.84	and you'll be fine um you wouldn't have
00:26:24.240	3.04	a problem with that uh you can
00:26:25.840	3.84	definitely keep your bloodlust bruce and
00:26:27.279	3.60	use it for those times that you need
00:26:29.679	2.80	um
00:26:30.880	3.84	like you want to like
00:26:32.480	4.48	specifically pop it at a certain rate or
00:26:34.720	4.96	like at a certain time in the fight it's
00:26:36.960	4.40	definitely okay um for for more like
00:26:39.679	3.84	longer fights a tsunami talisman is
00:26:41.360	3.92	going to be better bloodlust bruce might
00:26:43.520	2.96	rate a little bit higher you might see a
00:26:45.279	2.48	little bit higher in the parses once
00:26:46.480	2.64	skilled start to figure out the fights
00:26:47.760	2.24	and start doing them faster start having
00:26:49.120	2.40	gear
00:26:50.000	3.28	because it'll be more efficient to pop
00:26:51.520	3.20	your bloodlust brooch
00:26:53.279	2.80	when you know that you're going to kill
00:26:54.720	3.20	something in like
00:26:56.080	3.68	a minute 32 minutes or something like
00:26:57.919	3.52	that the tsunami talisman probably won't
00:26:59.760	2.96	be rated as high as the bloodlust brooch
00:27:01.440	3.12	because you can kind of time your
00:27:02.720	3.36	bloodless brooch with the on use but
00:27:04.559	2.32	tsunami talisman is very very good
00:27:06.080	2.48	you're going to be using it for
00:27:06.880	4.00	progression you're going to want to take
00:27:08.559	4.24	tsunami talisman into
00:27:10.880	3.36	phase 3
00:27:12.799	4.40	as those fights are going to start
00:27:14.240	4.64	getting um a mile harder and they're not
00:27:17.200	3.12	going to have like like one minute boss
00:27:18.880	2.48	fights like you're doing right now um
00:27:20.320	2.48	when we get to like start getting to
00:27:21.360	3.76	like black temple that kind of thing
00:27:22.799	3.76	it's going to be way harder to try to
00:27:25.120	2.48	time those bloodlust brooches and stuff
00:27:26.559	2.00	you're going to want to take tsunami
00:27:27.600	3.92	talisman in it so you're going to want
00:27:28.559	2.96	to pick this up at some point
00:27:31.760	6.48	last up we have the surfin spine longbow
00:27:35.279	4.32	this is a pretty quick snag for us
00:27:38.240	4.00	um
00:27:39.600	5.20	i i said that wrong this is a pretty
00:27:42.240	4.56	easy pickup for us as it's the stats are
00:27:44.799	4.72	obviously there this is going to be a
00:27:46.799	5.04	hard bow for us to acquire as this is
00:27:49.520	5.84	best in slot for hunters so we're going
00:27:51.840	4.56	to be priod very very very late um but
00:27:55.360	2.16	this is what we want to pick up i mean
00:27:56.399	2.64	we're going to use that anyway because
00:27:57.520	2.80	right now when we do like caro we have
00:27:59.039	2.08	to wait for if we have hunters in our
00:28:00.320	2.56	group they don't have it you have to
00:28:01.120	3.12	wait for bow um
00:28:02.880	2.64	but this will be the item that we want
00:28:04.240	5.36	we want to go into the next phase with
00:28:05.520	5.20	this uh got good stats stam crit attack
00:28:09.600	3.36	power pretty much everything that we
00:28:10.720	4.16	need that's what we're gonna want
00:28:12.960	3.60	you could also go with the new newest
00:28:14.880	2.80	throwing weapon good news about throwing
00:28:16.559	2.40	weapons is that there's not a lot of
00:28:17.679	3.60	people fighting for them because nobody
00:28:18.960	4.00	uses them except maybe rogues um
00:28:21.279	2.80	depending on like you know
00:28:22.960	2.40	depending on the stats and stuff i'm
00:28:24.080	2.64	pretty sure rogue still wants surf and
00:28:25.360	2.48	spine but i'm not quite sure don't quote
00:28:26.720	3.44	me on that
00:28:27.840	3.76	um but this is also a good and this this
00:28:30.159	2.64	is also a good item and this gives us
00:28:31.600	3.28	our hit writing that we need to maybe
00:28:32.799	5.12	get to our nine percent um
00:28:34.880	5.28	our nine percent set set so
00:28:37.919	3.68	don't be um if if this is up for if this
00:28:40.159	2.80	is up for grabs and you don't have any
00:28:41.600	2.96	you don't have a servant spine i
00:28:42.960	3.44	definitely grab this um this is gonna be
00:28:44.559	3.60	really good like i said for your hit um
00:28:46.399	3.76	set
00:28:48.159	4.00	that's pretty much it though uh
00:28:50.159	3.68	we look like we look like dumbasses
00:28:52.159	3.84	going into this next phase uh it's
00:28:53.840	3.28	pretty ugly we're awful
00:28:56.000	2.40	but that's okay because we're gonna be
00:28:57.120	3.92	doing a ton of damage i'm really excited
00:28:58.399	4.72	for this next phase um i'll be streaming
00:29:01.039	3.28	pretty much everything on my i'll be
00:29:03.120	3.12	streaming pretty much the entirety of
00:29:04.320	3.84	phase two i still am streaming phase one
00:29:06.240	4.64	currently i'm doing cara's doing mag
00:29:08.159	4.32	doing gruel on full clears every week uh
00:29:10.880	3.36	on my twitch that you can catch in my
00:29:12.480	3.12	description below i appreciate you guys
00:29:14.240	3.12	watching my videos if you guys have any
00:29:15.600	3.28	suggestions on what you think is going
00:29:17.360	3.04	to be good for fury war make sure to
00:29:18.880	3.20	drop them down in the comments below i
00:29:20.399	3.84	appreciate any feedback that i can
00:29:22.080	3.44	possibly get i i talk to a lot of people
00:29:24.240	3.20	about this stuff i look at a lot of
00:29:25.520	3.68	discords i try to do my research
00:29:27.440	4.64	on on pretty much all of this that has
00:29:29.200	5.76	to do with um tbc so far as it has been
00:29:32.080	4.88	a very hectic tbc as gear has definitely
00:29:34.960	3.12	changed our opinions like the gear
00:29:36.960	3.84	opinions have definitely changed over
00:29:38.080	4.16	the years um also down below if you guys
00:29:40.799	3.60	have any friends or anything like that i
00:29:42.240	4.00	have made a complete business from phase
00:29:44.399	3.28	one to phase two myself it's a
00:29:46.240	3.68	spreadsheet down below in the
00:29:47.679	4.40	description you can see your biss from
00:29:49.919	4.72	phase one to phase two for every single
00:29:52.080	3.76	class and every single spec besides
00:29:54.640	4.16	maybe like a couple that are like just
00:29:55.840	4.48	dps specs across the boards
00:29:58.799	2.72	you can check that out if you guys have
00:30:00.320	2.56	any suggestions for that make sure to
00:30:01.520	3.12	let me know
00:30:02.880	4.32	every single
00:30:04.640	4.24	class has a box next to it that shows
00:30:07.200	3.52	you in green and red
00:30:08.880	4.80	from what phase one you're taking into
00:30:10.720	4.24	phase two to help guilds see what's
00:30:13.679	2.32	actually going to be multi-phase best so
00:30:14.960	2.64	if you guys have guild leaders you guys
00:30:16.000	3.76	have officers you guys have loot council
00:30:17.600	4.00	send it to them let them look at that um
00:30:19.760	4.08	this has been a chart that has gone over
00:30:21.600	3.28	with almost every single class in spec
00:30:23.840	2.48	that you can possibly think of of
00:30:24.880	3.44	somebody that plays it at a very high
00:30:26.320	3.76	caliber i've gone through extensive
00:30:28.320	3.36	research for it i've been taking me ever
00:30:30.080	3.52	since phase one started all the way to
00:30:31.679	3.84	where we're at now um and then going to
00:30:33.600	4.08	phase two like i said the phase two
00:30:35.520	4.24	things could be up for debate um as we
00:30:37.679	3.68	go into phase two we'll have to see but
00:30:39.760	3.04	make sure to check that guys that out
00:30:41.360	2.72	give me some suggestions i appreciate
00:30:42.799	4.28	you guys watching and i'll see you next
00:30:44.080	3.00	time
